005959,财通新视野灵活配置混合C,CTXSYLHPZHHC,2022-04-15,1.8763,1.8763,-0.74,-1.23,13.39,6.39,18.46,10.83,60.56,74.28,5.57,87.63,2018-06-25,1,87.63,,0.00%,,,,
501015,财通多策略升级混合(LOF)A,CTDCLSJHHLOFA,2022-04-15,1.17,1.17,-0.76,-1.52,13.26,5.22,17.71,13.92,34.02,37.65,4.09,17,2016-03-09,1,17,1.50%,0.15%,1,0.15%,1,11.43
162607,景顺长城资源垄断混合,JSCCZYLDHH,2022-04-15,0.6070,3.4350,1.34,1.34,29.42,11.06,14.58,10.87,44.56,92.63,9.20,838.53,2006-01-26,1,838.53057,1.50%,0.15%,1,0.15%,1,114.20
160628,鹏华中证800地产指数(LOF),PHZZ800DCZSLOF,2022-04-15,1.1660,1.8430,1.04,-0.77,29.70,11.47,14.43,6.97,15.67,4.30,12.01,87.72,2014-09-12,1,87.719665,1.20%,0.12%,1,0.12%,1,15.20
000772,景顺长城中国回报灵活配置混合,JSCCZGHBLHPZHH,2022-04-15,2.17,2.17,1.35,1.12,28.94,11.40,14.15,11.51,50.90,82.81,9.49,117,2014-11-06,1,117,1.50%,0.15%,1,0.15%,1,71.27
006624,中泰玉衡价值优选混合,ZTYHJZYXHH,2022-04-15,2.1931,2.1931,-0.44,-0.68,16.20,7.25,14.11,30.88,121.41,111.63,7.19,119.31,2019-03-20,1,119.31,1.50%,0.15%,1,0.15%,1,
006567,中泰星元灵活配置混合A,ZTXYLHPZHHA,2022-04-15,2.4812,2.4812,-0.47,-0.68,16.11,7.42,13.75,29.75,111.80,110.29,7.28,148.12,2018-12-05,1,148.12,1.50%,0.15%,1,0.15%,1,
168204,中融中证煤炭指数(LOF),ZRZZMTZSLOF,2022-04-15,1.8420,1.8420,-1.92,5.02,24.12,28.09,13.56,81.84,155.24,86.65,26.95,39.38,2015-06-25,1,39.379483,,0.00%,,,,68.62
012940,中泰星元灵活配置混合C,ZTXYLHPZHHC,2022-04-15,2.4745,2.4745,-0.47,-0.69,16.08,7.32,13.54,,,,7.17,22.55,2021-07-19,1,22.548534,,0.00%,,,,
008279,国泰中证煤炭ETF联接A,GTZZMTETFLJA,2022-04-15,2.0396,2.3396,-2.13,5.01,24.62,29.02,13.39,77.63,155.51,,27.79,141.66,2020-01-16,1,141.660554,1.00%,0.10%,1,0.10%,1,
161032,富国中证煤炭指数(LOF)A,FGZZMTZSLOFA,2022-04-15,1.9770,1.3770,-2.08,5.10,24.73,28.63,13.36,74.34,155.25,99.12,27.47,37.74,2015-06-19,1,37.743882,,0.00%,,,,93.61
008280,国泰中证煤炭ETF联接C,GTZZMTETFLJC,2022-04-15,2.0243,2.3243,-2.12,5.01,24.59,28.92,13.22,77.12,154.05,,27.69,140.10,2020-01-16,1,140.098403,,0.00%,,,,
013275,富国中证煤炭指数(LOF)C,FGZZMTZSLOFC,2022-04-15,1.9740,1.9740,-2.08,5.06,24.62,28.52,13.19,,,,27.27,31.69,2021-08-19,1,31.687792,,0.00%,,,,
161721,招商沪深300地产等权重指数A,ZSHS300DCDQZZSA,2022-04-15,0.8641,1.4740,1.33,0.05,30.14,12.29,12.98,2.19,7.92,-0.11,12.95,39.92,2014-11-27,1,39.919539,1.00%,0.10%,1,0.10%,1,9.16
013273,招商沪深300地产等权重指数C,ZSHS300DCDQZZSC,2022-04-15,0.8637,0.8637,1.33,0.05,30.11,12.27,12.93,,,,12.92,18.30,2021-08-12,1,18.298863,,0.00%,,,,
240004,华宝动力组合,HBDLZH,2022-04-15,2.9838,5.4938,-0.64,0,17.56,7.86,12.59,40.42,85.02,109.23,5.61,1266.72,2005-11-17,1,1266.718854,1.50%,0.15%,1,0.15%,1,88.65
008088,华夏中证全指房地产ETF联接A,HXZZQZFDCETFLJA,2022-04-15,1.0726,1.0726,0.23,-3.20,25.17,8.74,12.51,14.39,20.80,,9.36,7.26,2019-11-28,1,7.26,1.20%,0.12%,1,0.12%,1,
519918,华夏兴和混合,HXXHHH,2022-04-15,4.2870,6.40,0.37,-0.60,11.99,-3.42,12.40,62.69,173.93,185.99,-8.36,328.70,2014-05-30,1,328.7,1.50%,0.15%,1,0.15%,1,178.38
008089,华夏中证全指房地产ETF联接C,HXZZQZFDCETFLJC,2022-04-15,1.0651,1.0651,0.24,-3.21,25.14,8.65,12.35,14.05,20.08,,9.26,6.51,2019-11-28,1,6.51,,0.00%,,,,
004642,南方房地产ETF联接A,NFFDCETFLJA,2022-04-15,0.9119,0.9119,0.14,-3.65,25.87,8.96,12.11,5.43,9.17,-9.51,9.59,-8.81,2017-08-24,1,-8.81,1.20%,0.12%,1,0.12%,1,
000991,工银战略转型股票A,GYZLZXGPA,2022-04-15,3.9870,3.9870,0.89,-0.55,14.34,2.05,12.09,22.26,148.72,212.95,1.76,298.70,2015-02-16,1,298.7,1.50%,0.15%,1,0.15%,1,302.32
004643,南方房地产ETF联接C,NFFDCETFLJC,2022-04-15,0.8952,0.8952,0.15,-3.65,25.82,8.85,11.89,5.02,8.30,-10.59,9.46,-10.48,2017-08-24,1,-10.48,,0.00%,,,,
010989,南方房地产ETF联接E,NFFDCETFLJE,2022-04-15,0.8953,0.8953,0.15,-3.65,25.82,8.86,11.88,5.02,,,9.48,-0.07,2020-12-18,1,-0.066972,,0.00%,,,,
011473,工银战略转型股票C,GYZLZXGPC,2022-04-15,3.9650,3.9650,0.89,-0.55,14.30,1.93,11.82,21.66,,,1.64,23.33,2021-02-05,1,23.328149,,0.00%,,,,
008809,安信民稳增长混合A,AXMWZZHHA,2022-04-15,1.3235,1.3535,0.08,0.20,13.16,6.69,11.80,21.65,35.18,,9.69,36.02,2020-01-14,1,36.020673,0.80%,0.08%,1,0.08%,1,
010084,蜂巢丰瑞债券A,FCFRZQA,2022-04-15,1.4046,1.6336,0.06,0.14,0.50,0.68,11.75,,,,0.81,63.48,2021-04-29,1,63.484755,0.60%,0.06%,1,0.06%,1,
008477,安信价值驱动三年持有混合,AXJZQDSNCYHH,2022-04-15,1.6875,1.7375,0.30,0.47,22.19,6.67,11.68,18.02,72.16,,7.07,75.79,2020-01-15,3,75.789462,1.50%,0.15%,1,0.15%,1,
010085,蜂巢丰瑞债券C,FCFRZQC,2022-04-15,1.3605,1.5605,0.06,0.13,0.48,0.67,11.65,,,,0.79,56.15,2021-04-29,1,56.147677,,0.00%,,,,
008810,安信民稳增长混合C,AXMWZZHHC,2022-04-15,1.3114,1.3414,0.08,0.19,13.12,6.57,11.57,21.15,34.10,,9.56,34.80,2020-01-14,1,34.796412,,0.00%,,,,
161724,招商中证煤炭等权指数(LOF)A,ZSZZMTDQZSLOFA,2022-04-15,1.9034,1.3486,-1.66,6.69,25.70,28.61,11.28,74.53,164.60,92.23,28.16,43.95,2015-05-20,1,43.950957,1.00%,0.10%,1,0.10%,1,84.58
011905,安信价值启航混合A,AXJZQHHHA,2022-04-15,1.1524,1.1524,0.32,0.44,22.70,6.84,11.25,,,,7.34,15.24,2021-06-29,1,15.24,1.50%,0.15%,1,0.15%,1,
013596,招商中证煤炭等权指数(LOF)C,ZSZZMTDQZSLOFC,2022-04-15,1.9022,1.9022,-1.66,6.68,25.68,28.58,11.21,,,,28.12,-3.79,2021-09-13,1,-3.793243,,0.00%,,,,
005576,华泰柏瑞新金融地产混合,HTBRXJRDCHH,2022-04-15,1.2387,1.2387,1.50,-0.02,22.03,8.14,11.19,7.92,30.17,12.83,14.39,23.87,2018-03-08,1,23.87,1.50%,0.15%,1,0.15%,1,
001583,安信新常态股票A,AXXCTGPA,2022-04-15,1.6419,1.9735,0.35,0.51,22.91,6.94,11.07,13.74,52.88,50.01,7.39,120.21,2015-08-07,1,120.206519,1.50%,0.15%,1,0.15%,1,107.94
011906,安信价值启航混合C,AXJZQHHHC,2022-04-15,1.1487,1.1487,0.31,0.44,22.66,6.74,11.02,,,,7.21,14.87,2021-06-29,1,14.87,,0.00%,,,,
160218,国泰国证房地产行业指数A,GTGZFDCHYZSA,2022-04-15,1.0248,1.8805,0.66,-1.58,25.53,9.30,10.89,5.74,5.89,-9.76,8.41,63.61,2013-02-06,1,63.605152,1.00%,0.10%,1,0.10%,1,-7.74
011726,安信新常态股票C,AXXCTGPC,2022-04-15,1.6352,1.6352,0.36,0.51,22.86,6.84,10.85,13.31,,,7.27,11.04,2021-03-17,1,11.041695,,0.00%,,,,
160416,华安标普全球石油指数(LOF)A,HABPQQSYZSLOFA,2022-04-14,1.2670,1.3070,0.16,2.84,9.79,5.85,10.56,32.81,66.93,22.18,17.53,31.67,2012-03-29,1,,1.20%,0.12%,1,0.12%,1,32.25
008114,天弘中证红利低波动100A,THZZHLDBD100A,2022-04-15,1.3291,1.3291,-0.34,-1.24,10.83,2.29,10.35,16.99,48.64,,3.87,32.91,2019-12-10,1,32.91,1.00%,0.10%,1,0.10%,1,
008115,天弘中证红利低波动100C,THZZHLDBD100C,2022-04-15,1.3227,1.3227,-0.34,-1.25,10.82,2.24,10.25,16.76,48.04,,3.81,32.27,2019-12-10,1,32.27,,0.00%,,,,
050020,博时抗通胀增强回报,BSKTZZQHB,2022-04-14,0.4330,0.4330,0.23,3.10,4.34,9.90,9.90,13.35,8.52,-19.67,12.47,-56.70,2011-04-25,1,,1.50%,0.15%,1,0.15%,1,-18.30
001656,农银中国优势灵活配置混合,NYZGYSLHPZHH,2022-04-15,2.4229,2.4229,1.22,-0.65,6.28,-2.64,9.57,25.58,110.67,144.34,-10.40,142.29,2017-06-08,1,142.29,1.50%,0.15%,1,0.15%,1,
007751,景顺中证红利成长低波动A,JSZZHLCZDBDA,2022-04-15,1.0881,1.1469,-0.02,-1.20,10.50,-1.19,9.20,12.50,25.95,,2.03,14.88,2019-09-06,1,14.88113,1.20%,0.12%,1,0.12%,1,
000218,国泰黄金ETF联接A,GTHJETFLJA,2022-04-15,1.4983,1.4983,0.24,2.35,2.72,8.49,9.17,9.59,6.91,41.12,8.59,49.83,2016-04-13,1,49.83,0.70%,0.07%,1,0.07%,1,37.08
007760,景顺中证红利成长低波动C,JSZZHLCZDBDC,2022-04-15,1.0845,1.1398,-0.02,-1.21,10.48,-1.26,9.07,12.22,25.34,,1.95,14.15,2019-09-06,1,14.14631,,0.00%,,,,
501029,华宝标普中国A股红利机会指数A,HBBPZGAGHLJHZSA,2022-04-15,1.3878,1.4178,-0.48,-1.53,14.35,2.51,9,18.17,49.10,26.38,2.24,42.65,2017-01-18,1,42.647893,1.00%,0.10%,1,0.10%,1,36.82
004253,国泰黄金ETF联接C,GTHJETFLJC,2022-04-15,1.4852,1.4852,0.24,2.34,2.70,8.39,8.99,9.21,6.17,39.73,8.48,38.48,2017-05-02,1,38.480186,,0.00%,,,,
001719,工银国家战略股票,GYGJZLGP,2022-04-15,2.5870,2.5870,-0.54,0.58,21.80,9.94,8.97,43.17,91.20,143.60,4.99,158.70,2016-01-29,1,158.7,1.50%,0.15%,1,0.15%,1,163.17
001480,财通成长优选混合,CTCZYXHH,2022-04-15,2.5280,2.5280,-1.40,0.72,13.72,8.08,8.82,31.87,80.44,166.39,8.64,152.80,2015-06-29,1,152.8,1.50%,0.15%,1,0.15%,1,193.95
005125,华宝标普中国A股红利机会指数C,HBBPZGAGHLJHZSC,2022-04-15,1.3621,1.3921,-0.47,-1.54,14.31,2.41,8.79,17.71,47.91,24.88,2.13,29.12,2017-08-28,1,29.117579,,0.00%,,,,
009849,安信稳健聚申一年持有期混合A,AXWJJSYNCYQHHA,2022-04-15,1.1830,1.2342,-0.03,0.14,8.86,4.90,8.73,15.61,,,7.02,24.03,2020-09-30,1,24.033293,1.00%,1.00%,99,1.00%,99,
010728,中泰兴诚价值一年持有混合A,ZTXCJZYNCYHHA,2022-04-15,1.2514,1.2514,-0.56,-0.56,16.62,3.87,8.63,20.80,,,4.70,25.14,2021-02-08,1,25.14,1.50%,0.15%,1,0.15%,1,
012724,国泰中证畜牧养殖ETF联接A,GTZZXMYZETFLJA,2022-04-15,1.0363,1.0363,-0.79,0.06,10.19,-4.87,8.56,,,,-3.56,3.63,2021-07-02,1,3.63,1.00%,0.10%,1,0.10%,1,
000216,华安黄金易ETF联接A,HAHJYETFLJA,2022-04-15,1.4590,1.4590,0.25,2.31,2.57,7.83,8.55,9.04,6.57,41.18,7.91,45.90,2013-08-22,1,45.9,0.60%,0.06%,1,0.06%,1,36.64
000307,易方达黄金ETF联接A,YFDHJETFLJA,2022-04-15,1.3922,1.3922,0.24,2.33,2.63,7.77,8.44,8.92,6.75,40.24,7.86,39.22,2016-05-26,1,39.22,0.70%,0.07%,1,0.07%,1,36.06
002610,博时黄金ETF联接A,BSHJETFLJA,2022-04-15,1.3992,1.3992,0.25,2.30,2.61,7.80,8.41,9.05,7.01,41.13,7.87,39.92,2016-05-27,1,39.92,0.60%,0.06%,1,0.06%,1,38.17
012725,国泰中证畜牧养殖ETF联接C,GTZZXMYZETFLJC,2022-04-15,1.0339,1.0339,-0.80,0.05,10.15,-4.94,8.40,,,,-3.64,3.39,2021-07-02,1,3.39,,0.00%,,,,
000217,华安黄金易ETF联接C,HAHJYETFLJC,2022-04-15,1.4403,1.4403,0.24,2.29,2.53,7.73,8.36,8.66,5.83,40.07,7.80,44.03,2013-08-22,1,44.03,,0.00%,,,,35.44
010729,中泰兴诚价值一年持有混合C,ZTXCJZYNCYHHC,2022-04-15,1.2441,1.2441,-0.55,-0.57,16.58,3.74,8.36,20.21,,,4.56,24.41,2021-02-08,1,24.41,,0.00%,,,,
002963,易方达黄金ETF联接C,YFDHJETFLJC,2022-04-15,1.3696,1.3696,0.24,2.32,2.60,7.68,8.24,8.53,6.01,38.98,7.76,33.70,2016-07-01,1,33.697774,,0.00%,,,,34.20
002611,博时黄金ETF联接C,BSHJETFLJC,2022-04-15,1.3693,1.3693,0.25,2.29,2.58,7.70,8.22,8.67,6.26,39.65,7.77,36.93,2016-05-27,1,36.93,,0.00%,,,,35.76
008731,招商添浩纯债A,ZSTHCZA,2022-04-15,1.0715,1.0715,0.04,0.13,0.63,0.53,8.21,9.37,,,0.68,7.15,2020-09-10,1,7.15,0.80%,0.08%,1,0.08%,1,
393001,中海优势精选灵活配置混合,ZHYSJXLHPZHH,2022-04-15,1.63,1.6950,1.24,0.43,14.55,5.78,8.16,13.91,49.54,43.23,10.43,73.60,2012-06-20,1,73.596157,1.50%,0.15%,1,0.15%,1,38.49
002377,建信睿怡纯债A,JXRYCZA,2022-04-15,1.0611,1.2173,0.04,0.11,0.34,0.65,8.11,8.46,5.36,9.99,0.82,22.27,2016-02-22,1,22.265363,0.60%,0.06%,1,0.06%,1,20.22
008701,华夏黄金ETF联接A,HXHJETFLJA,2022-04-15,0.9696,0.9696,0.24,2.22,2.51,7.70,8.11,8.34,,,7.71,-3.04,2020-07-16,1,-3.04,0.60%,0.06%,1,0.06%,1,
009033,建信上海金ETF联接A,JXSHJETFLJA,2022-04-15,0.9903,0.9903,0.32,2.22,2.50,7.57,8.08,8.30,,,7.66,-0.97,2020-08-05,1,-0.97,1.50%,0.15%,1,0.15%,1,
008732,招商添浩纯债C,ZSTHCZC,2022-04-15,1.0758,1.0758,0.04,0.13,0.61,0.48,8.07,9.15,,,0.62,7.58,2020-09-10,1,7.58,,0.00%,,,,
008142,工银瑞信黄金ETF联接A,GYRXHJETFLJA,2022-04-15,0.9925,0.9925,0.24,2.18,2.45,7.53,7.97,8.23,,,7.58,-0.75,2020-05-21,1,-0.75,0.60%,0.06%,1,0.06%,1,
008702,华夏黄金ETF联接C,HXHJETFLJC,2022-04-15,0.9637,0.9637,0.24,2.22,2.48,7.60,7.92,7.97,,,7.60,-3.63,2020-07-16,1,-3.63,,0.00%,,,,
008986,广发上海金ETF联接A,GFSHJETFLJA,2022-04-15,0.9435,0.9435,0.35,2.20,2.43,7.47,7.90,8.05,,,7.50,-5.65,2020-08-05,1,-5.65,0.60%,0.06%,1,0.06%,1,
009034,建信上海金ETF联接C,JXSHJETFLJC,2022-04-15,0.9836,0.9836,0.32,2.21,2.47,7.46,7.86,7.86,,,7.54,-1.64,2020-08-05,1,-1.64,,0.00%,,,,
008143,工银瑞信黄金ETF联接C,GYRXHJETFLJC,2022-04-15,0.9859,0.9859,0.24,2.19,2.42,7.44,7.80,7.87,,,7.47,-1.41,2020-05-21,1,-1.41,,0.00%,,,,
009504,富国上海金ETF联接A,FGSHJETFLJA,2022-04-15,0.9430,0.9430,0.35,2.21,2.58,7.39,7.80,7.94,,,7.43,-5.70,2020-07-24,1,-5.7,0.60%,0.06%,1,0.06%,1,
009198,前海开源黄金ETF联接,QHKYHJETFLJ,2022-04-15,1.0065,1.0065,0.24,2.18,2.57,7.15,7.79,7.67,,,7.21,0.65,2020-05-14,1,0.65,0.60%,0.06%,1,0.06%,1,
008987,广发上海金ETF联接C,GFSHJETFLJC,2022-04-15,0.9379,0.9379,0.35,2.20,2.40,7.37,7.72,7.68,,,7.38,-6.21,2020-08-05,1,-6.21,,0.00%,,,,
009477,中银上海金ETF联接A,ZYSHJETFLJA,2022-04-15,1.0048,1.0048,0.35,2.19,2.44,7.11,7.70,7.94,,,7.19,0.48,2020-09-29,1,0.48,0.60%,0.06%,1,0.06%,1,
009499,景顺长城安鑫回报混合A,JSCCAXHBHHA,2022-04-15,1.1414,1.1414,0.26,0.49,8.85,5.55,7.69,9.75,,,5.85,14.15,2020-07-10,1,14.151415,0.80%,0.08%,1,0.08%,1,
007115,金元顺安桉盛债券C,JYSAASZQC,2022-04-15,1.1047,1.2444,-0.05,0.04,-0.58,7.38,7.68,9.06,15.08,15.08,6.47,15.08,2019-03-16,1,15.081251,,0.00%,,,,
164403,前海开源沪港深农业混合A,QHKYHGSNYHHA,2022-04-15,1.5694,1.5889,-1.38,-1.07,12.14,1.51,7.64,-0.67,17.21,35.06,2.37,60.18,2015-06-04,1,60.182958,1.50%,0.15%,1,0.15%,1,65.90
009505,富国上海金ETF联接C,FGSHJETFLJC,2022-04-15,0.9373,0.9373,0.35,2.20,2.55,7.29,7.61,7.57,,,7.33,-6.27,2020-07-24,1,-6.27,,0.00%,,,,
519198,万家颐和灵活配置混合,WJYHLHPZHH,2022-04-15,1.5272,2.0272,-1.22,-0.37,9.62,12.74,7.59,42.39,89.47,97.77,12.50,116.21,2016-06-23,1,116.205202,1.50%,0.15%,1,0.15%,1,116.86
002662,前海开源沪港深大消费混合A,QHKYHGSDXFHHA,2022-04-15,2.0170,2.0170,-0.74,1.36,12.18,2.44,7.57,0.30,66.97,80.57,3.38,101.70,2016-09-29,1,101.7,1.50%,0.15%,1,0.15%,1,96.97
168102,九泰锐富事件驱动混合发起式(LOF)A,JTRFSJQDHHFQSLOFA,2022-04-15,1.7470,2.0810,1.04,1.04,18.28,3.07,7.57,28.17,86.17,106.43,2.95,123.27,2016-02-04,1,123.273168,1.50%,0.15%,1,0.15%,1,115.10
002663,前海开源沪港深大消费混合C,QHKYHGSDXFHHC,2022-04-15,2,2,-0.74,1.37,12.17,2.41,7.53,0.20,66.53,80.18,3.36,100,2016-09-29,1,100,1.50%,0.00%,,0.00%,0,95.69
720001,财通价值动量混合,CTJZDLHH,2022-04-15,5.0690,5.54,-1.32,0.68,14.06,6.94,7.51,32.77,83.13,172.23,6.72,571.61,2011-12-01,1,571.61173,1.50%,0.15%,1,0.15%,1,211.50
009478,中银上海金ETF联接C,ZYSHJETFLJC,2022-04-15,0.9994,0.9994,0.35,2.18,2.40,7.01,7.51,7.57,,,7.07,-0.06,2020-09-29,1,-0.06,,0.00%,,,,
009755,景顺长城安鑫回报混合C,JSCCAXHBHHC,2022-04-15,1.1333,1.1333,0.26,0.48,8.80,5.43,7.47,9.31,,,5.73,13.34,2020-07-10,1,13.341334,,0.00%,,,,
013600,九泰锐富事件驱动混合发起式(LOF)C,JTRFSJQDHHFQSLOFC,2022-04-15,1.7470,1.7470,1.04,0.98,18.28,3.01,7.44,,,,2.89,7.05,2021-09-15,1,7.046569,,0.00%,,,,
006748,富国中证价值ETF联接A,FGZZJZETFLJA,2022-04-15,1.8899,1.8899,-0.68,-1.94,12.41,-1.16,7.35,15.87,60.90,52.62,0.28,88.99,2018-12-25,1,88.99,1.20%,0.12%,1,0.12%,1,
217002,招商安泰平衡混合,ZSATPHHH,2022-04-15,1.5757,3.7338,-1.18,0.65,11.93,7.57,7.20,10.12,55.15,79.73,7.55,594.28,2003-04-28,1,594.279319,1.50%,0.15%,1,0.15%,1,91.95
003175,华泰柏瑞多策略混合A,HTBRDCLHHA,2022-04-15,1.8910,1.8910,-1.16,-0.05,10.60,0.90,7.18,42.15,62.65,43.07,1.09,89.10,2016-09-29,1,89.1,1.50%,0.15%,1,0.15%,1,79.29
007191,富国中证价值ETF联接C,FGZZJZETFLJC,2022-04-15,1.8657,1.8657,-0.69,-1.95,12.36,-1.25,7.13,15.40,59.58,50.70,0.16,48.40,2019-04-02,1,48.401209,,0.00%,,,,
001218,国投瑞银精选收益混合,GTRYJXSYHH,2022-04-15,1.2570,1.2720,-1.10,0.08,10.55,0.56,7.08,0.09,52.07,105.95,-1.49,27.28,2015-05-19,1,27.279909,1.50%,0.15%,1,0.15%,1,77.02
501011,汇添富中证中药指数(LOF)A,HTFZZZYZSLOFA,2022-04-15,1.1640,1.1640,-1.33,-3.92,5.57,-12.40,7.05,21.71,39.48,26.58,-11.71,16.40,2016-12-29,1,16.4,1.00%,0.10%,1,0.10%,1,11.55
005561,创金合信红利低波动A,CJHXHLDBDA,2022-04-15,1.6014,1.6014,-0.47,-0.81,14.21,5.78,6.97,23.86,68.27,53.82,7.38,60.14,2018-04-26,1,60.14,1.50%,0.15%,1,0.15%,1,
005223,广发中证基建工程ETF联接A,GFZZJJGCETFLJA,2022-04-15,0.8751,0.8751,-1.69,-3.44,11.08,0.21,6.94,16.96,21.26,-3.60,-1.29,-12.49,2018-02-01,1,-12.49,1.00%,0.10%,1,0.10%,1,
005562,创金合信红利低波动C,CJHXHLDBDC,2022-04-15,1.5892,1.5892,-0.48,-0.82,14.18,5.72,6.86,23.62,67.58,52.94,7.32,58.92,2018-04-26,1,58.92,,0.00%,,,,
160719,嘉实黄金,JSHJ,2022-04-14,0.9360,0.9360,-0.74,1.63,0.75,7.34,6.85,7.59,-1.78,33.14,6.97,-6.40,2011-08-04,1,,0.80%,0.08%,1,0.08%,1,26.15
501012,汇添富中证中药指数(LOF)C,HTFZZZYZSLOFC,2022-04-15,1.1455,1.1455,-1.34,-3.93,5.54,-12.49,6.84,21.23,38.38,25.18,-11.82,14.55,2016-12-29,1,14.55,,0.00%,,,,9.87
005224,广发中证基建工程ETF联接C,GFZZJJGCETFLJC,2022-04-15,0.87,0.87,-1.68,-3.44,11.07,0.16,6.84,16.73,20.77,-4.10,-1.34,-13,2018-02-01,1,-13,,0.00%,,,,
004475,华泰柏瑞富利混合A,HTBRFLHHA,2022-04-15,1.7052,1.7052,-1.14,0.18,10.50,0.88,6.68,44.28,97,76.03,0.43,70.52,2017-09-12,1,70.52,1.50%,0.15%,1,0.15%,1,
005505,前海开源中药股票A,QHKYZYGPA,2022-04-15,2.0568,2.0568,-0.59,-2.02,5.46,-10.95,6.67,27.79,34.11,51.60,-10.63,105.68,2018-03-21,1,105.68,1.50%,0.15%,1,0.15%,1,
006809,泰康香港银行指数A,TKXGYHZSA,2022-04-15,0.9314,0.9314,0.47,-0.71,8.76,-0.18,6.63,0.27,6.98,,8.31,-6.86,2019-04-16,1,-6.86,1.00%,0.10%,1,0.10%,1,
501059,西部利得国企红利(LOF)A,XBLDGQHLLOFA,2022-04-15,2.0001,2.0001,-0.96,-0.75,15.61,8.58,6.62,21.33,64.36,59.70,7.98,100.01,2018-07-11,1,100.01,1.20%,0.12%,1,0.12%,1,
005506,前海开源中药股票C,QHKYZYGPC,2022-04-15,2.0417,2.0417,-0.60,-2.03,5.44,-11.01,6.54,27.47,33.41,50.58,-10.70,104.17,2018-03-21,1,104.17,,0.00%,,,,
