040015,华安动态灵活配置混合A,HADTLHPZHHA,2021-12-07,5.1250,5.7380,-2.29,-3.88,6.22,1.28,52.48,78.08,173.63,312.97,68.64,689.46,2009-12-22,1,89.0431,1.50%,0.15%,1,0.15%,1,263.34
210008,金鹰策略配置混合,JYCLPZHH,2021-12-07,3.3692,3.9692,-1.35,-4.35,-2.87,-7.28,25.39,78.57,194.10,259.50,49.06,383.57,2011-09-01,1,88.6344,1.50%,0.15%,1,0.15%,1,198.11
006234,万家汽车新趋势混合C,WJQCXQSHHC,2021-12-07,3.0484,3.0484,-3.66,-6.50,7.73,-1.67,32.04,74.19,202.39,,53.87,204.84,2019-10-23,1,88.5188,,0.00%,,,,
161028,富国中证新能源汽车指数(LOF)A,FGZZXNYQCZSLOFA,2021-12-07,1.5610,1.6490,-2.74,-5.62,-2.07,0.45,32.18,73.69,222.05,284.25,47.13,138,2015-03-30,1,88.1550,1.20%,0.12%,1,0.12%,1,155.93
550009,信诚中小盘混合,XCZXPHH,2021-12-07,5.6470,5.7770,-2.22,-4.68,-3.01,1.40,39.33,76.97,210.79,394.48,59.25,538.06,2010-02-10,1,88.0899,1.50%,0.15%,1,0.15%,1,269.57
004745,长盛创新驱动灵活配置混合,CSCXQDLHPZHH,2021-12-07,2.8792,2.8792,-1.60,-5.56,-5.86,-7.62,35.15,77.65,196.31,272.13,46.09,187.92,2017-08-16,1,87.0439,1.50%,0.15%,1,0.15%,1,
009067,国泰中证新能源汽车ETF联接A,GTZZXNYQCETFLJA,2021-12-07,2.9292,2.9292,-2.60,-5.42,-1.78,0.83,31.58,73,,,48.07,192.92,2020-04-03,1,87.0061,1.00%,0.10%,1,0.10%,1,
009068,国泰中证新能源汽车ETF联接C,GTZZXNYQCETFLJC,2021-12-07,2.9150,2.9150,-2.60,-5.42,-1.81,0.76,31.38,72.48,,,47.65,191.50,2020-04-03,1,86.4420,,0.00%,,,,
000496,长安产业精选混合A,CACYJXHHA,2021-12-07,2.2761,2.5161,-2.34,-5.81,-1.63,-2.38,34.65,74.82,78.17,118.92,49.44,184.04,2014-05-07,1,85.9982,1.50%,0.15%,1,0.15%,1,133.86
000729,建信中小盘先锋股票A,JXZXPXFGPA,2021-12-07,4.0670,4.0670,-2.70,-3.65,1.22,3.01,42.10,73.65,204.42,258.64,61.01,306.70,2014-08-20,1,85.8268,1.50%,0.15%,1,0.15%,1,175.73
610004,信达澳银中小盘混合,XDAYZXPHH,2021-12-07,3.6050,4.2610,-3.14,-6.74,3.41,-8.12,45.33,70.88,151.43,281.12,50.25,321.90,2009-12-01,1,85.6369,1.50%,0.15%,1,0.15%,1,239.96
003853,金鹰信息产业股票A,JYXXCYGPA,2021-12-07,4.5262,4.8627,-2.53,-5.42,3,1.14,28.25,71.78,223.04,369.59,47.09,402.75,2017-03-10,1,85.4884,1.20%,0.12%,1,0.12%,1,
001300,大成睿景灵活配置混合A,DCRJLHPZHHA,2021-12-07,2.4980,2.4980,-1.15,-2.08,2.04,-1.15,34.59,82.34,217.01,325.55,73.23,149.80,2015-05-26,1,85.4839,1.50%,0.15%,1,0.15%,1,227.82
162202,泰达宏利周期混合,TDHLZQHH,2021-12-07,3.8874,5.9324,-2.59,-5.56,-2.35,-2.47,40.77,74.47,180.62,253.37,51.34,1999.38,2003-04-25,1,85.3584,1.50%,0.15%,1,0.15%,1,189.03
001675,江信同福A,JXTFA,2021-12-07,1.9532,1.9917,-3.07,-6.18,5.20,7.82,43.49,74.61,91.89,144.92,54.27,102.85,2015-08-28,1,85.1539,0.50%,0.05%,1,0.05%,1,90.52
002071,长安产业精选混合C,CACYJXHHC,2021-12-07,2.2181,2.2681,-2.34,-5.82,-1.67,-2.49,34.32,73.97,76.40,115.02,48.76,124.33,2015-11-16,1,85.1051,,0.00%,,,,126.96
210003,金鹰行业优势混合,JYHYYSHH,2021-12-07,3.5893,3.9793,-2.47,-5.51,-2.33,-6.34,33.44,73.84,195.73,298.37,57.23,389.39,2009-07-01,1,84.8436,1.50%,0.15%,1,0.15%,1,245.39
005885,金鹰信息产业股票C,JYXXCYGPC,2021-12-07,4.5128,4.8313,-2.53,-5.42,2.97,1.04,27.99,71.09,220.48,364.90,46.55,378.04,2018-04-18,1,84.7468,,0.00%,,,,
005821,万家新机遇龙头企业混合A,WJXJYLTQYHHA,2021-12-07,2.7009,3.0609,-1.54,-3.48,0.76,-4.46,35.50,78.07,172.24,249.09,72.74,218.06,2018-05-25,1,84.3124,1.50%,0.15%,1,0.15%,1,
001676,江信同福C,JXTFC,2021-12-07,1.8943,1.9278,-3.07,-6.19,5.15,7.69,43.15,73.74,89.92,141.50,53.55,95.77,2015-08-28,1,84.2394,,0.00%,,,,85.01
001301,大成睿景灵活配置混合C,DCRJLHPZHHC,2021-12-07,2.3690,2.3690,-1.13,-2.11,1.98,-1.33,34.07,80.98,212.12,315.61,72.04,136.90,2015-05-26,1,83.9724,,0.00%,,,,215.03
001532,华安文体健康混合A,HAWTJKHHA,2021-12-07,4.1290,4.1290,-0.75,-2.78,5.66,-0.24,29.07,76.60,226.15,332.81,64.63,312.90,2017-06-08,1,83.7310,1.50%,0.15%,1,0.15%,1,
005352,鹏扬景泰成长混合A,PYJTCZHHA,2021-12-07,3.0591,3.0591,-3.07,-5.30,7.63,2.96,36.79,70.69,190.37,266.45,49.01,205.91,2017-12-20,1,83.7221,1.20%,0.12%,1,0.12%,1,
001643,汇丰晋信智造先锋股票A,HFJXZZXFGPA,2021-12-07,4.2815,4.2815,-3.13,-4.93,5.27,0.70,21.53,67.21,272.37,433.99,41.62,328.02,2015-09-30,1,83.6776,1.50%,0.15%,1,0.15%,1,325.43
001569,泰信国策驱动灵活配置混合,TXGCQDLHPZHH,2021-12-07,2.4130,2.4130,-1.43,-4.28,1.39,-5.26,33.17,76.78,223.03,349.35,53.21,141.30,2015-10-27,1,83.5932,1.50%,0.15%,1,0.15%,1,180.91
007163,浦银安盛环保新能源A,PYASHBXNYA,2021-12-07,2.8367,2.8367,-1.77,-5.69,1.06,2.70,45.35,73.45,174,,46.95,183.67,2019-07-09,1,83.5736,1.50%,0.15%,1,0.15%,1,
005353,鹏扬景泰成长混合C,PYJTCZHHC,2021-12-07,3.0102,3.0102,-3.07,-5.30,7.60,2.86,36.52,70.02,188.03,262.06,48.47,201.02,2017-12-20,1,83.0066,,0.00%,,,,
007164,浦银安盛环保新能源C,PYASHBXNYC,2021-12-07,2.8033,2.8033,-1.78,-5.70,1.03,2.61,45.09,72.84,171.80,,46.47,180.33,2019-07-09,1,82.9354,,0.00%,,,,
001644,汇丰晋信智造先锋股票C,HFJXZZXFGPC,2021-12-07,4.1552,4.1552,-3.13,-4.94,5.22,0.58,21.23,66.38,268.70,426.37,40.96,315.40,2015-09-30,1,82.7617,,0.00%,,,,315.73
001279,中海积极增利混合,ZHJJZLHH,2021-12-07,2.9350,2.9350,-1.74,-4.71,-3.42,0.10,39.17,73.67,170.01,320.49,58.91,193.50,2015-05-20,1,82.2571,1.50%,0.15%,1,0.15%,1,235.81
200015,长城优化升级混合A,CCYHSJHHA,2021-12-07,5.5658,5.6808,-1.41,-4.03,6.44,8.39,47.85,73.36,162.12,257.91,58.31,522.85,2012-04-20,1,82.1417,1.50%,0.15%,1,0.15%,1,230.51
163114,申万菱信中证环保产业指数(LOF)A,SWLXZZHBCYZSLOFA,2021-12-07,1.8249,3.0702,-1.08,-3.74,-1.35,1.58,40.72,75.32,161.71,191.05,52.56,166.26,2014-05-30,1,81.8297,1.20%,0.12%,1,0.12%,1,87.53
010419,申万菱信中证环保产业指数(LOF)C,SWLXZZHBCYZSLOFC,2021-12-07,1.7737,1.7737,-1.09,-3.75,-1.37,1.51,40.51,74.82,,,52.13,77.37,2020-10-23,1,81.3009,,0.00%,,,,
000126,招商安润混合,ZSARHH,2021-12-07,4.1727,4.5167,-0.99,-4.61,-0.29,-1.32,27.90,70.85,213.76,304.72,52.88,460.82,2013-04-19,1,81.0860,1.50%,0.15%,1,0.15%,1,312.73
001790,国泰智能汽车股票A,GTZNQCGPA,2021-12-07,3.2430,3.2430,-2.88,-5.67,0.71,8.72,29.77,64.70,233.30,325.59,41.12,224.30,2017-08-01,1,80.3870,1.50%,0.15%,1,0.15%,1,
